"","project_source_id","Activity.Type","Owner.Type","Space.Type","Project.Size","Certification.date","CBSA","USGBC.Chapter","EPA.Region","ASHRAE.Climate.Zone","Urban.Rural.Classification","Electric.Utility.Provider","address","building.URL","rating_program_name","building.URL","reg.date","reg.std","owner.type"
"6419","1000059449","LEED",NA,"Warehouse and Distribution","315,296 sq ft","March 27 2019","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro",NA,"7000 Merrill Ave, Chino, CA, USA","http://www.gbig.org/buildings/1365780","LEED NC 2009","http://www.gbig.org/buildings/1365780/details","06/30/2015","LEED NC 2009","Investor: REIT,Non-traded"
"6420","1000056607","LEED",NA,"Warehouse and Distribution","1.1 Million sq ft","January 27 2017","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro","Southern California Edison Co.","1960 Miro Way, Rialto, CA, USA","http://www.gbig.org/buildings/1001167","LEED NC 2009","http://www.gbig.org/buildings/1001167/details","04/07/2015","LEED NC 2009","Corporate: Privately Held"
"6421","1000056413","LEED",NA,"Other","11,157 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","4255 Thorn Street, San Diego, CA, USA","http://www.gbig.org/buildings/990902","LEED NC 2009","http://www.gbig.org/buildings/990902/details","03/27/2015","LEED NC 2009","Non-Profit (that do not fit into ot"
"6422","1000056415","LEED",NA,"Multi-Family Residential","779,736 sq ft","November 09 2018","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"21010 Pacific City Cir, Huntington Beach, CA, USA","http://www.gbig.org/buildings/1362613","LEED NC 2009","http://www.gbig.org/buildings/1362613/details","03/27/2015","LEED NC 2009","Investor: REIT, Publicly traded"
"6423","1000056381","LEED",NA,"Higher Ed","80,475 sq ft","March 18 2019","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","Builindg 330 - Science (Chemistry), 900 Otay Lakes Road, Chula Vista, CA, USA","http://www.gbig.org/buildings/990844","LEED NC 2009","http://www.gbig.org/buildings/990844/details","03/26/2015","LEED NC 2009","Educational: Community College, Pub"
"6424","1000056752","LEED",NA,"Lodging","900,176 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","1111 South Flower Street, Los Angeles, CA, USA","http://www.gbig.org/buildings/1001586","LEED NC 2009","http://www.gbig.org/buildings/1001586/details","04/13/2015","LEED NC 2009","Lodging"
"6425","1000056753","LEED",NA,"Multi-Family Residential","869,619 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","1199 South Flower Street, Los Angeles, CA, USA","http://www.gbig.org/buildings/1001587","LEED NC 2009","http://www.gbig.org/buildings/1001587/details","04/13/2015","LEED NC 2009","Multi-Family Residential"
"6426","1000056639","LEED",NA,"Lodging","237,112 sq ft","December 12 2017","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","9850 Wilshire Blvd, Beverly Hills, CA, USA","http://www.gbig.org/buildings/1057490","LEED NC 2009","http://www.gbig.org/buildings/1057490/details","04/08/2015","LEED NC 2009","Corporate: Privately Held"
"6427","1000055512","LEED",NA,"Lodging","211,237 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"100 Channel St, San Francisco, CA, USA","http://www.gbig.org/buildings/1327271","LEED NC 2009","http://www.gbig.org/buildings/1327271/details","03/01/2015","LEED NC 2009","Corporate: Privately Held"
"6429","1000055616","LEED",NA,"Lodging","35,973 sq ft","October 04 2019","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Redwood Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Healdsburg Municipal Electric Dept.","227 Healdsburg Avenue, Healdsburg, CA, USA","http://www.gbig.org/buildings/987852","LEED NC 2009","http://www.gbig.org/buildings/987852/details","03/04/2015","LEED NC 2009","Corporate: Privately Held"
"6430","1000055388","LEED",NA,"Office","11,929 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"100 Berth, Wilmington, CA, USA","http://www.gbig.org/buildings/1424314","LEED NC 2009","http://www.gbig.org/buildings/1424314/details","02/24/2015","LEED NC 2009","Office"
"6432","1000055676","LEED",NA,"Service","9,004 sq ft",NA,"Stockton, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro",NA,"545 W Sonora St, Stockton, CA, USA","http://www.gbig.org/buildings/1362479","LEED NC 2009","http://www.gbig.org/buildings/1362479/details","03/06/2015","LEED NC 2009","Service, Health Care, Warehouse and Distribution"
"6435","1000055700","LEED",NA,"Public Assembly","8,102 sq ft","July 12 2017","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","1019 7th Street, Coronado, CA, USA","http://www.gbig.org/buildings/987902","LEED NC 2009","http://www.gbig.org/buildings/987902/details","03/06/2015","LEED NC 2009","Government Use: Local, City"
"6436","1000055818","LEED",NA,"Service","119,226 sq ft","July 31 2018","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","6590 Central Avenue, Newark, CA, USA","http://www.gbig.org/buildings/987933","LEED NC 2009","http://www.gbig.org/buildings/987933/details","03/10/2015","LEED NC 2009","Corporate: Privately Held"
"6437","1000055850","LEED",NA,"Health Care","14,857 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"3587 Bleckely St, Mather, CA, USA","http://www.gbig.org/buildings/1362493","LEED NC 2009","http://www.gbig.org/buildings/1362493/details","03/11/2015","LEED NC 2009","Government Use: Federal"
"6438","1000055865","LEED",NA,"Public Assembly","18,817 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","51 Havelock Street, San Francisco, CA, USA","http://www.gbig.org/buildings/987958","LEED NC 2009","http://www.gbig.org/buildings/987958/details","03/12/2015","LEED NC 2009","Government Use: Local, City"
"6441","1000055985","LEED",NA,"Lodging","107,031 sq ft","March 08 2018","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","600 Bair Island Road, Redwood City, CA, USA","http://www.gbig.org/buildings/989809","LEED NC 2009","http://www.gbig.org/buildings/989809/details","03/16/2015","LEED NC 2009","Corporate: Privately Held"
"6442","1000055963","LEED",NA,"Office","16,246 sq ft","June 10 2016","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","140 Marine View Avenue, Solana Beach, CA, USA","http://www.gbig.org/buildings/292263","LEED NC 2009","http://www.gbig.org/buildings/292263/details","03/13/2015","LEED NC 2009","Corporate: Privately Held"
"6443","1000056320","LEED",NA,"Multi-Family Residential","294,460 sq ft","March 06 2018","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","340 14th Street, San Diego, CA, USA","http://www.gbig.org/buildings/1036001","LEED NC 2009","http://www.gbig.org/buildings/1036001/details","03/25/2015","LEED NC 2009","Corporate: Privately Held"
"6444","1000056194","LEED",NA,"Office","35,985 sq ft","December 07 2016","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","California Central Coast Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Pacific Gas and Electric Co.","2885 South Higuera Street, San Luis Obispo, CA, USA","http://www.gbig.org/buildings/990560","LEED NC 2009","http://www.gbig.org/buildings/990560/details","03/23/2015","LEED NC 2009","Corporate: Privately Held"
"6445","1000055996","LEED",NA,"Office","7,939 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","2002 West Slauson Avenue, Los Angeles, CA, USA","http://www.gbig.org/buildings/990800","LEED NC 2009","http://www.gbig.org/buildings/990800/details","03/16/2015","LEED NC 2009","Government Use: Local, City"
"6446","1000056862","LEED",NA,"Public Assembly","5,728 sq ft","April 11 2018","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","5950 Stoneview Drive, Culver City, CA, USA","http://www.gbig.org/buildings/1001720","LEED NC 2009","http://www.gbig.org/buildings/1001720/details","04/14/2015","LEED NC 2009","Government Use: Local, County"
"6447","1000056463","LEED",NA,"Public Assembly","35,615 sq ft","May 29 2018","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"555 Westwood Plaza, Los Angeles, CA, USA","http://www.gbig.org/buildings/1365909","LEED NC 2009","http://www.gbig.org/buildings/1365909/details","03/31/2015","LEED NC 2009","Educational: University, Public"
"6448","1000056686","LEED",NA,"Office","129,632 sq ft","September 30 2019","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"2335 Stockton Blvd, Sacramento, CA, USA","http://www.gbig.org/buildings/1091041","LEED NC 2009","http://www.gbig.org/buildings/1091041/details","04/09/2015","LEED NC 2009","Educational: University, Public"
"6449","1000057089","LEED",NA,"Higher Ed","82,851 sq ft","September 10 2018","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","San Diego State University, 5500 Campanile Drive, San Diego, CA, USA","http://www.gbig.org/buildings/1012107","LEED NC 2009","http://www.gbig.org/buildings/1012107/details","06/16/2014","UC Berkeley Best Practice Awards","Educational: College, Public"
"6450","1000057097","LEED",NA,"Other","121,834 sq ft",NA,"Hanford-Corcoran, CA Metropolitan Statistical Area","Central California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Small metro",NA,"330 Reeves Blvd, Lemoore, CA, USA","http://www.gbig.org/buildings/1362751","LEED NC 2009","http://www.gbig.org/buildings/1362751/details","04/21/2015","LEED NC 2009","Government Use: Federal"
"6451","1000057315","LEED",NA,"Health Care","11,780 sq ft","November 30 2017","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro","Southern California Edison Co.","15002 Amargosa Rd, Victorville, CA, USA","http://www.gbig.org/buildings/1051755","LEED NC 2009","http://www.gbig.org/buildings/1051755/details","04/28/2015","LEED NC 2009","Corporate: Publicly Traded"
"6452","1000057521","LEED",NA,"Office","110,240 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","University of California, San Francisco, Medical Center : Dentistry, 521 Parnassus Avenue, San Francisco, CA, USA","http://www.gbig.org/buildings/1002682","LEED NC 2009","http://www.gbig.org/buildings/1002682/details","05/05/2015","LEED NC 2009","Educational: University, Public"
"6454","1000057560","LEED",NA,"Higher Ed","91,747 sq ft","May 08 2019","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","Biola University, 13800 Biola Avenue, La Mirada, CA, USA","http://www.gbig.org/buildings/1002873","LEED NC 2009","http://www.gbig.org/buildings/1002873/details","05/06/2015","LEED NC 2009","Educational: University, Private"
"6455","1000057579","LEED",NA,"Other","51,950 sq ft",NA,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro",NA,"39 Inner Loop Rd, Fort Irwin, CA, USA","http://www.gbig.org/buildings/1404934","LEED NC 2009","http://www.gbig.org/buildings/1404934/details","05/07/2015","LEED NC 2009","Government Use: Federal"
"6456","1000057820","LEED",NA,"Service","21,208 sq ft",NA,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Redwood Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Pacific Gas and Electric Co.","709 Russell Avenue, Santa Rosa, CA, USA","http://www.gbig.org/buildings/1007504","LEED NC 2009","http://www.gbig.org/buildings/1007504/details","05/15/2015","LEED NC 2009","Government Use: Local, County"
"6457","1000057822","LEED",NA,NA,"109,112 sq ft","July 09 2018","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Redwood Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Pacific Gas and Electric Co.","7300 California 128, Healdsburg, CA, USA","http://www.gbig.org/buildings/1007505","LEED NC 2009","http://www.gbig.org/buildings/1007505/details","05/15/2015","LEED NC 2009","Corporate: Privately Held"
"6459","1000058096","LEED",NA,"Health Care","13,334 sq ft","March 21 2017","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","7601 Imperial Highway, Downey, CA, USA","http://www.gbig.org/buildings/743817","LEED NC 2009","http://www.gbig.org/buildings/743817/details","03/09/2005","HRSA Data Warehouse Hospitals","Government Use: Other (utility, air"
"6460","1000057705","LEED",NA,"Warehouse and Distribution","486,000 sq ft","July 06 2016","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","15801 Meridian Parkway, March Air Reserve Base, CA, USA","http://www.gbig.org/buildings/1007350","LEED NC 2009","http://www.gbig.org/buildings/1007350/details","05/12/2015","LEED NC 2009","Investor: REIT,Non-traded"
