"","building.URL","reg.date","reg.std","owner.type"
"282","http://www.gbig.org/buildings/26159/details","05/16/2007","LEED CS 2.0","Profit Org."
"283","http://www.gbig.org/buildings/113628/details","05/16/2007","LEED CS 2.0","Profit Org."
"284","http://www.gbig.org/buildings/113630/details","05/16/2007","LEED CS 2.0","Individual"
"285","http://www.gbig.org/buildings/27751/details","08/07/2007","LEED CS 2.0","Profit Org."
"286","http://www.gbig.org/buildings/89143/details","10/04/2007","LEED CS 2.0","Individual"
"287","http://www.gbig.org/buildings/113675/details","06/20/2007","LEED CS 2.0","Profit Org."
"288","http://www.gbig.org/buildings/320428/details","06/07/2007","LEED CS 2.0","Profit Org."
"289","http://www.gbig.org/buildings/90884/details","06/13/2007","LEED CS 2.0","Profit Org."
"290","http://www.gbig.org/buildings/113696/details","06/14/2007","LEED CS 2.0","Profit Org."
"291","http://www.gbig.org/buildings/10646/details","06/18/2007","LEED CS 2.0","Profit Org."
"292","http://www.gbig.org/buildings/786247/details","06/18/2007","LEED CS 2.0","Profit Org."
"293","http://www.gbig.org/buildings/786260/details","06/19/2007","LEED CS 2.0","Profit Org."
"294","http://www.gbig.org/buildings/13137/details","06/16/2007","LEED CS 2.0","Profit Org."
"295","http://www.gbig.org/buildings/10500/details","06/15/2007","LEED CS 2.0","Other"
"296","http://www.gbig.org/buildings/1399622/details","06/20/2007","LEED CS 2.0","Non-Profit Org."
"297","http://www.gbig.org/buildings/9083/details","06/20/2007","LEED CS 2.0","Other"
"298","http://www.gbig.org/buildings/25349/details","06/20/2007","LEED CS 2.0","Other, Profit Org."
"299","http://www.gbig.org/buildings/25349/details","06/20/2007","LEED CS 2.0","Other, Profit Org."
"300","http://www.gbig.org/buildings/74553/details","06/20/2007","LEED CS 2.0","Profit Org."
"301","http://www.gbig.org/buildings/113718/details","06/20/2007","LEED CS 2.0","Profit Org."
"302","http://www.gbig.org/buildings/25356/details","06/20/2007","LEED CS 2.0","Profit Org."
"303","http://www.gbig.org/buildings/25356/details","06/20/2007","LEED CS 2.0","Profit Org."
"304","http://www.gbig.org/buildings/1309934/details","06/22/2007","LEED CS 2.0","Profit Org."
"305","http://www.gbig.org/buildings/18781/details","06/21/2007","LEED CS 2.0","Profit Org."
"306","http://www.gbig.org/buildings/30271/details","06/21/2007","LEED CS 2.0","Profit Org."
"307","http://www.gbig.org/buildings/92163/details","06/25/2007","LEED CS 2.0","Profit Org."
"308","http://www.gbig.org/buildings/310116/details","06/25/2007","LEED CS 2.0","Profit Org."
"309","http://www.gbig.org/buildings/52284/details","06/26/2007","LEED CS 2.0","Educational: University, Public, Profit Org."
"310","http://www.gbig.org/buildings/13907/details","01/01/2003","Energy Star Office","Profit Org., Corporate: Publicly Traded, Investor: Investment Manager"
"311","http://www.gbig.org/buildings/13907/details","01/01/2003","Energy Star Office","Profit Org., Corporate: Publicly Traded, Investor: Investment Manager"
"312","http://www.gbig.org/buildings/786034/details","04/27/2007","LEED NC 2.2","Corporate: Publicly Traded, Profit Org."
"313","http://www.gbig.org/buildings/34505/details","11/28/2007","LEED CS 2.0","Local Government"
"314","http://www.gbig.org/buildings/14597/details","11/13/2007","LEED CS 2.0","Profit Org."
"315","http://www.gbig.org/buildings/43845/details","11/13/2007","LEED CS 2.0","Profit Org."
"316","http://www.gbig.org/buildings/16540/details","11/13/2007","LEED CS 2.0","Profit Org."
"317","http://www.gbig.org/buildings/114023/details","12/06/2007","LEED CS 2.0","Individual"
"318","http://www.gbig.org/buildings/1068251/details","11/27/2007","LEED CS 2.0","Profit Org."
"319","http://www.gbig.org/buildings/1310070/details","11/28/2007","LEED CS 2.0","Profit Org."
"320","http://www.gbig.org/buildings/23339/details","12/03/2007","LEED CS 2.0","Profit Org."
"321","http://www.gbig.org/buildings/110720/details","10/09/2006","LEED CS 2.0","Individual, Profit Org., Profit Org., Corporate: Publicly Traded"
"322","http://www.gbig.org/buildings/114068/details","01/02/2008","LEED CS 2.0","Profit Org., Corporate: Privately Held, Corporate: Publicly Traded"
"323","http://www.gbig.org/buildings/786034/details","04/27/2007","LEED NC 2.2","Corporate: Publicly Traded, Profit Org."
"324","http://www.gbig.org/buildings/41243/details","12/15/2007","LEED CS 2.0","Profit Org., Corporate: Publicly Traded"
"325","http://www.gbig.org/buildings/39669/details","02/20/2008","LEED NC 2.2","Local Government"
"326","http://www.gbig.org/buildings/28643/details","02/20/2008","LEED NC 2.2","Local Government"
"327","http://www.gbig.org/buildings/8917/details","01/03/2008","LEED NC 2.2","Local Government"
"328","http://www.gbig.org/buildings/5681/details","12/17/2007","LEED NC 2.2","Profit Org."
"329","http://www.gbig.org/buildings/24679/details","12/17/2007","LEED NC 2.2","Individual"
"330","http://www.gbig.org/buildings/243567/details","01/24/2008","LEED NC 2.2","Profit Org."
"331","http://www.gbig.org/buildings/787009/details","01/24/2008","LEED NC 2.2","Profit Org."
"332","http://www.gbig.org/buildings/1797/details","12/12/2007","NCES Public Schools","Individual"
"333","http://www.gbig.org/buildings/1310075/details","12/06/2007","LEED NC 2.2","State Government"
"334","http://www.gbig.org/buildings/114056/details","12/06/2007","LEED NC 2.2","State Government"
"335","http://www.gbig.org/buildings/25983/details","12/03/2007","LEED NC 2.2","Profit Org."
"336","http://www.gbig.org/buildings/1046916/details","12/04/2007","LEED NC 2.2","Educational: University, Public, State Government"
"337","http://www.gbig.org/buildings/26137/details","12/04/2007","LEED NC 2.2","Profit Org."
"338","http://www.gbig.org/buildings/1390177/details","12/04/2007","LEED NC 2.2","Profit Org."
"339","http://www.gbig.org/buildings/88888/details","06/23/2009","LEED NC 2.2","Profit Org."
"340","http://www.gbig.org/buildings/1310069/details","11/28/2007","LEED NC 2.2","Federal Government"
"341","http://www.gbig.org/buildings/1082114/details","11/29/2007","LEED NC 2.2","Local Government"
"342","http://www.gbig.org/buildings/197/details","11/27/2007","LEED NC 2.2","Local Government"
"343","http://www.gbig.org/buildings/43741/details","10/24/2007","LEED NC 2.2","Non-Profit Org."
"344","http://www.gbig.org/buildings/972230/details","01/04/2008","LEED NC 2.2","Individual"
"345","http://www.gbig.org/buildings/41961/details","11/19/2007","LEED NC 2.2","Profit Org."
"346","http://www.gbig.org/buildings/41969/details","02/05/2008","LEED NC 2.2","Local Government"
"347","http://www.gbig.org/buildings/23597/details","03/26/2006","LEED NC 2.2","Other, State Government, Local Government, Local Government, State Government, Non-Profit Org., Educational: Community College, Pub, State Government, Other, Educational: University, Public, Government Use: State"
"348","http://www.gbig.org/buildings/1310063/details","01/02/2008","LEED NC 2.2","Individual"
"349","http://www.gbig.org/buildings/6935/details","11/16/2007","LEED NC 2.2","Profit Org."
"350","http://www.gbig.org/buildings/114017/details","01/04/2008","LEED NC 2.2","Local Government"
"351","http://www.gbig.org/buildings/88876/details","11/12/2007","LEED NC 2.2","Profit Org."
"352","http://www.gbig.org/buildings/4857/details","11/08/2007","HRSA Data Warehouse Hospitals","Non-Profit Org., Corporate: Privately Held, Non-Profit (that do not fit into ot"
"353","http://www.gbig.org/buildings/12653/details","11/29/2007","LEED NC 2.2","Non-Profit Org."
"354","http://www.gbig.org/buildings/971831/details","07/12/2006","LEED NC 2.2","State Government, Educational: College, Public"
"355","http://www.gbig.org/buildings/809/details","06/26/2007","LEED NC 2.2","State Government"
"356","http://www.gbig.org/buildings/113762/details","06/26/2007","LEED NC 2.2","Local Government"
"357","http://www.gbig.org/buildings/22813/details","02/02/2005","LEED NC 2.1","Non-Profit Org., Non-Profit (that do not fit into ot"
"358","http://www.gbig.org/buildings/21565/details","07/10/2007","LEED NC 2.2","Non-Profit Org."
"359","http://www.gbig.org/buildings/113807/details","07/11/2007","LEED NC 2.2","Local Government"
"360",NA,NA,NA,NA
"361","http://www.gbig.org/buildings/12053/details","07/18/2007","LEED NC 2.2","Profit Org."
"362","http://www.gbig.org/buildings/112994/details","11/12/2004","LEED NC 2.1","Other, Local Government, Educational: College, Public, Educational: Community College, Pub"
"363","http://www.gbig.org/buildings/30622/details","06/12/2007","LEED NC 2.2","Individual"
"364","http://www.gbig.org/buildings/28419/details","07/19/2007","LEED NC 2.2","Other"
"365","http://www.gbig.org/buildings/1309977/details","08/02/2007","LEED NC 2.2","State Government, Local Government"
"366","http://www.gbig.org/buildings/29651/details","06/26/2007","LEED NC 2.2","Non-Profit Org."
"367","http://www.gbig.org/buildings/43089/details","02/22/2007","LEED NC 2.2","Local Government, Educational: Community College, Pub, State Government"
"368","http://www.gbig.org/buildings/43089/details","02/22/2007","LEED NC 2.2","Local Government, Educational: Community College, Pub, State Government"
"369","http://www.gbig.org/buildings/40445/details","08/27/2007","LEED NC 2.2","Profit Org."
"370","http://www.gbig.org/buildings/113778/details","08/27/2007","LEED NC 2.2","Profit Org."
"371","http://www.gbig.org/buildings/10172/details","06/26/2007","LEED NC 2.2","Non-Profit Org."
"372","http://www.gbig.org/buildings/10395/details","06/26/2007","LEED NC 2.2","Non-Profit Org."
"373","http://www.gbig.org/buildings/34114/details","07/12/2007","LEED NC 2.2","Profit Org."
"374","http://www.gbig.org/buildings/88789/details","06/25/2007","LEED NC 2.2","Profit Org., Local Government"
"375","http://www.gbig.org/buildings/32295/details","06/25/2007","LEED NC 2.2","Profit Org."
"376","http://www.gbig.org/buildings/9433/details","03/07/2007","LEED CI 2.0","State Government"
"377","http://www.gbig.org/buildings/10171/details","06/25/2007","LEED NC 2.2","Profit Org."
"378","http://www.gbig.org/buildings/10193/details","06/25/2007","LEED NC 2.2","Profit Org."
"379","http://www.gbig.org/buildings/1390166/details","06/25/2007","LEED NC 2.2","Profit Org."
"380","http://www.gbig.org/buildings/113743/details","09/17/2005","NWF Certified Wildlife Habitat","Non-Profit Org."
"381","http://www.gbig.org/buildings/27118/details","06/22/2007","LEED NC 2.2","Profit Org."
"382","http://www.gbig.org/buildings/113723/details","06/21/2007","LEED NC 2.2","Local Government"
"383","http://www.gbig.org/buildings/113746/details","06/25/2007","LEED NC 2.2","Profit Org."
"384","http://www.gbig.org/buildings/31636/details","06/25/2007","LEED NC 2.2","Profit Org."
"385","http://www.gbig.org/buildings/30063/details","07/16/2007","LEED NC 2.2","Local Government"
"386","http://www.gbig.org/buildings/9433/details","03/07/2007","LEED CI 2.0","State Government"
"387","http://www.gbig.org/buildings/2040/details","06/25/2007","LEED NC 2.2","Profit Org."
"388","http://www.gbig.org/buildings/1309949/details","06/25/2007","LEED NC 2.2","Profit Org."
"389","http://www.gbig.org/buildings/22192/details","06/25/2007","LEED NC 2.2","Profit Org."
"390","http://www.gbig.org/buildings/1309936/details","06/22/2007","LEED NC 2.2","Non-Profit Org."
"391","http://www.gbig.org/buildings/13519/details","06/22/2007","LEED NC 2.2","Local Government, Government Use: Local, County"
"392","http://www.gbig.org/buildings/36090/details","08/02/2007","LEED NC 2.2","Other, Local Government, Non-Profit Org."
"393","http://www.gbig.org/buildings/113735/details","06/22/2007","LEED NC 2.2","Non-Profit Org."
"394","http://www.gbig.org/buildings/13159/details","06/23/2007","HRSA Data Warehouse Federally Qualified Health Centers","Local Government"
"395","http://www.gbig.org/buildings/35587/details","06/23/2007","LEED NC 2.2","Other, Educational: Community College, Pub, Investor: Bank"
"396","http://www.gbig.org/buildings/88776/details","06/25/2007","LEED NC 2.2","State Government"
"397","http://www.gbig.org/buildings/39990/details","06/25/2007","LEED NC 2.2","Local Government"
"398","http://www.gbig.org/buildings/22041/details","06/20/2007","LEED NC 2.2","Profit Org."
"399","http://www.gbig.org/buildings/13187/details","06/20/2007","LEED NC 2.2","Non-Profit Org."
"400","http://www.gbig.org/buildings/113714/details","06/20/2007","LEED NC 2.2","Local Government"
"401","http://www.gbig.org/buildings/113715/details","06/20/2007","LEED NC 2.2","Local Government"
"402","http://www.gbig.org/buildings/879948/details","06/15/2007","LEED NC 2.2","Profit Org."
"403","http://www.gbig.org/buildings/27317/details","06/20/2007","LEED NC 2.2","Individual"
"404","http://www.gbig.org/buildings/89692/details","03/06/2007","NCES Public Schools","State Government, Educational: Community College, Pub, Educational: College, Public"
"405","http://www.gbig.org/buildings/113714/details","06/20/2007","LEED NC 2.2","Local Government"
"406","http://www.gbig.org/buildings/88754/details","06/18/2007","LEED NC 2.2","Local Government"
"407","http://www.gbig.org/buildings/41803/details","06/22/2007","LEED NC 2.2","Local Government"
"408","http://www.gbig.org/buildings/37950/details","07/11/2007","LEED NC 2.2","State Government"
"409","http://www.gbig.org/buildings/1080610/details","06/19/2007","LEED NC 2.2","State Government"
"410","http://www.gbig.org/buildings/23597/details","03/26/2006","LEED NC 2.2","Other, State Government, Local Government, Local Government, State Government, Non-Profit Org., Educational: Community College, Pub, State Government, Other, Educational: University, Public, Government Use: State"
"411","http://www.gbig.org/buildings/23597/details","03/26/2006","LEED NC 2.2","Other, State Government, Local Government, Local Government, State Government, Non-Profit Org., Educational: Community College, Pub, State Government, Other, Educational: University, Public, Government Use: State"
"412","http://www.gbig.org/buildings/36976/details","06/19/2007","LEED NC 2.2","Non-Profit Org."
"413","http://www.gbig.org/buildings/36811/details","06/14/2007","LEED NC 2.2","Profit Org., Corporate: Privately Held"
"414","http://www.gbig.org/buildings/27429/details","07/06/2007","LEED NC 2.2","Non-Profit Org."
"415","http://www.gbig.org/buildings/1323640/details","05/31/2007","LEED NC 2.2","State Government"
"416","http://www.gbig.org/buildings/25316/details","06/06/2007","LEED NC 2.2","Profit Org."
"417","http://www.gbig.org/buildings/27920/details","06/08/2007","LEED NC 2.2","Local Government, Government Use: Other (utility, air"
"418","http://www.gbig.org/buildings/2456/details","07/02/2007","LEED NC 2.2","Profit Org."
"419","http://www.gbig.org/buildings/1063608/details","06/19/2007","LEED NC 2.2","Non-Profit Org."
"420","http://www.gbig.org/buildings/34221/details","06/08/2007","LEED NC 2.2","Profit Org."
"421","http://www.gbig.org/buildings/43596/details","06/08/2007","LEED NC 2.2","Other"
"422","http://www.gbig.org/buildings/17238/details","08/01/2006","Enterprise Green Communities 2005","Non-Profit Org."
"423","http://www.gbig.org/buildings/18257/details","06/11/2007","LEED NC 2.2","Local Government"
